name	date	distance	class	diameter	velocity
2010 XR69	1961.25	7.3	ATE	28.54166809	14.96
234145 2000 EW70	1961.25	3.7	ATE	188.572931	10.17
2014 FN38	1961.25	6.8	ATE	16.4240157	7.47
163243 2002 FB3	1961.333333	4.9	ATE	1800.85751	18.98
2007 UN12	1961.333333	2.6	APO	6.244236613	1.8
2008 TC3	1961.833333	6.5	APO	2.854166809	5.9
2007 UW1	1961.833333	1.8	ATE	98.964481	4.91
2013 BO73	1961.833333	6.6	APO	359.3183125	12.33
2009 QH6	1962.166667	7.4	APO	98.964481	9.4
2008 DL4	1962.166667	3.7	ATE	14.30471967	3.47
2007 EH	1962.25	1.6	APO	10.36285333	17.02
2002 GQ	1962.25	8.1	ATE	18.8572931	9.74
2001 BF10	1962.333333	8.2	APO	103.6285333	8.68
2002 XQ40	1962.416667	8.2	APO	113.6264273	10.72
2012 HK31	1962.5	8.5	APO	28.54166809	3.48
2009 UG	1962.75	5.6	ATE	78.61028149	9.29
2013 TE135	1962.833333	4.4	APO	359.3183125	23.1
2008 CL20	1963.166667	6.6	ATE	29.88679546	9.81
139211 2001 GN2	1963.25	9.5	AMO	861.9445965	15.79
163243 2002 FB3	1963.333333	7.6	ATE	1800.85751	19.17
2012 HM	1963.333333	6.3	APO	51.93729793	6.78
2009 KN4	1963.583333	6.9	APO	750.7223601	11.17
2004 SC56	1963.833333	5	ATE	98.964481	10.1
2010 JL88	1963.916667	9.1	APO	14.97888034	14.16
357594 2004 XL35	1964	5.5	APO	431.9956278	15.66
2011 ED12	1964.166667	7.6	APO	14.97888034	2.77
2008 LG2	1964.5	5.9	ATE	31.29531674	4.4
2007 RS1	1964.75	8.4	APO	2.267145283	12.27
2014 BZ2	1964.75	2.7	APO	27.25708142	17.69
2007 TD	1964.75	3.2	ATE	45.23549545	11.77
2007 VD12	1964.916667	9.5	APO	343.1463245	16.4
2007 BD	1965.083333	1	ATE	28.54166809	7.56
2003 LN6	1965.333333	7.7	ATE	39.39846951	4.46
2013 BV15	1965.416667	4	APO	47.36737868	8.25
2012 MU2	1965.416667	8.2	APO	237.3992548	10.67
163348 2002 NN4	1965.5	3	ATE	343.1463245	12.16
177614 2004 HK33	1965.5	9.8	APO	1036.285333	11.95
2011 EL11	1965.583333	5.1	APO	376.2524629	20.21
2006 QQ56	1965.75	7.8	ATE	22.67145283	1.65
2013 UB	1965.833333	8.4	ATE	16.4240157	8.49
171576 1999 VP11	1965.833333	4.4	APO	684.6669297	20.46
2012 XL16	1965.916667	8.6	ATE	27.25708142	6.27
2005 BU	1966.083333	7.9	ATE	15.68481322	10.35
2011 DS	1966.166667	9.2	APO	14.30471967	7.28
2001 CP36	1966.166667	5.7	ATE	62.44236613	9.2
387505 1998 KN3	1966.25	7.7	APO	716.934288	32.01
2004 FH	1966.25	6.2	ATE	24.8587537	6.52
2009 FD	1966.25	7.9	APO	130.460594	15.27
2012 XO134	1966.333333	9.3	ATE	56.94811474	11.95
2009 WR52	1966.416667	4.4	APO	7.507223601	5.74
2014 DB	1966.666667	9.5	APO	68.46669297	25.5
152664 1998 FW4	1966.75	9.4	APO	393.9846951	20.57
2012 FM35	1966.75	7.6	APO	11.89814758	3.8
2006 UK	1966.916667	6.2	APO	327.7021958	15.39
2009 WN8	1966.916667	9.8	ATE	31.29531674	11.28
2012 KO11	1966.916667	7.4	APO	41.25526218	9.51
163899 2003 SD220	1967	8	ATE	1430.471967	6.31
2014 FO38	1967.25	5.1	ATE	20.67661072	8.83
2004 FG29	1967.333333	7	ATE	21.65106937	15.33
2011 BN24	1967.333333	7.2	APO	226.7145283	9.37
2003 HT42	1967.416667	5	ATE	37.62524629	5.28
162039 1996 JG	1967.416667	8.9	APO	431.9956278	19.56
2006 WQ29	1967.583333	8.5	APO	786.1028149	8.75
2004 QA22	1967.666667	9.7	ATE	9.025667938	4.24
2003 RU11	1967.75	3.3	ATE	27.25708142	4.6
2004 OB	1967.75	4.3	APO	596.3199671	7.53
2010 UP	1967.833333	6.4	APO	39.39846951	5.44
139622 2001 QQ142	1968	5.7	APO	716.934288	7.22
216985 2000 QK130	1968.25	2.5	APO	226.7145283	7.7
2001 XX4	1968.25	8.9	APO	130.460594	18.43
2008 GD110	1968.333333	1	APO	43.19956278	8.74
2010 JR34	1968.416667	4	ATE	9.8964481	4.72
2005 KA	1968.416667	6.2	ATE	39.39846951	4.13
2012 DY13	1968.666667	7.1	APO	9.451034563	17.43
2007 GU4	1968.75	7.1	APO	113.6264273	13.29
2010 TE55	1968.833333	1.6	ATE	8.619445965	3.24
2001 TC45	1968.916667	9.9	APO	495.9973446	16.73
2009 WD54	1968.916667	9.4	ATE	6.846669297	8.19
2012 VO6	1969	9.9	APO	180.085751	9.91
2012 BV13	1969.083333	7.3	ATE	124.5889	7.22
2013 RG	1969.083333	6.4	APO	4.523549545	15.69
192642 1999 RD32	1969.666667	3.6	APO	1885.72931	22.62
2012 DM32	1969.666667	8.9	APO	19.74600995	8.41
2008 TD	1969.833333	9.7	ATE	28.54166809	9.17
2006 WB	1969.916667	3.3	ATE	94.51034563	4.22
2007 YF	1969.916667	6.6	ATE	37.62524629	3.73
2006 RJ1	1970	5.6	ATE	124.5889	9.42
2006 AM4	1970.083333	4.2	ATE	149.7888034	21.22
215588 2003 HF2	1970.25	4	APO	431.9956278	21.9
2007 EK	1970.666667	4.1	APO	4.736737868	8.36
101955 Bennu	1970.75	8.3	APO	226.7145283	5.5
2010 TW54	1970.833333	6.3	APO	10.36285333	7.32
2012 DM32	1971.166667	8.2	APO	19.74600995	8.43
2003 ED50	1971.25	9.5	APO	237.3992548	24.06
234145 2000 EW70	1971.25	4.6	ATE	188.572931	10.51
2002 JE9	1971.333333	0.6	APO	197.4600995	13.24
2000 SG344	1971.583333	4.2	ATE	39.39846951	1.81
2002 BF25	1971.583333	7.7	APO	124.5889	7.19
2011 TC4	1971.833333	7.1	APO	312.9531674	23.04
2010 UJ7	1971.916667	8.7	ATE	28.54166809	9.73
2013 VO5	1971.916667	9.7	APO	188.572931	23.8
2009 WV25	1972	2.8	APO	54.38502737	10.94
2006 JY26	1972	7.5	APO	7.16934288	2.75
2010 YO	1972	2.2	ATE	41.25526218	14.87
2007 AA9	1972	8.4	ATE	124.5889	12.13
2001 BB16	1972.166667	6.4	ATE	78.61028149	3.53
2013 DF	1972.166667	4.6	ATE	41.25526218	13.39
1992 JD	1972.416667	7.1	APO	34.31463245	7.02
2012 XJ112	1972.5	5.2	APO	14.30471967	11
173561 2000 YV137	1972.666667	9.7	APO	786.1028149	16.1
2012 PZ17	1972.666667	8.5	ATE	15.68481322	3.42
2009 BH2	1973.083333	3.2	ATE	113.6264273	16.85
2010 FM	1973.25	7.2	ATE	13.0460594	6.91
2008 HU4	1973.333333	4.5	APO	7.861028149	1.3
2012 KT42	1973.416667	9.1	APO	5.438502737	16.6
2012 MY2	1973.666667	4.5	APO	18.0085751	3.81
2001 AV43	1974	1.5	APO	41.25526218	3.83
2012 UK171	1974.083333	4.9	ATE	43.19956278	5.51
2003 QB30	1974.166667	6	APO	14.97888034	12.43
2003 EM1	1974.25	6.6	ATE	43.19956278	7.92
2012 EN5	1974.25	9.3	APO	11.89814758	9.23
2012 TV	1974.25	7.5	APO	31.29531674	16.15
2011 GP59	1974.333333	1.9	ATE	47.36737868	8.01
342866 2008 YU32	1974.416667	9.7	APO	312.9531674	18.99
2011 AX22	1974.416667	7.3	ATE	39.39846951	10.89
2008 LH2	1974.5	6	ATE	45.23549545	8.79
2005 CJ	1974.833333	8.5	APO	312.9531674	11.48
2000 WP19	1974.916667	5.9	ATE	103.6285333	8.37
2008 JP24	1975.083333	9.9	APO	15.68481322	6.07
27002 1998 DV9	1975.083333	1.8	APO	786.1028149	7.6
2005 XY4	1975.25	6.1	APO	68.46669297	19.85
2012 FT35	1975.25	2.3	ATE	4.959973446	4.48
2011 GE3	1975.25	7.5	ATE	21.65106937	6.43
2002 JX8	1975.416667	8.7	ATE	298.8679546	5.51
1993 KA	1975.416667	3.9	APO	21.65106937	4.61
2013 AB4	1975.583333	4.5	APO	11.89814758	8.99
2013 VJ11	1975.583333	4.4	APO	9.025667938	9.47
1998 SD9	1975.666667	4.1	ATE	49.59973446	10.56
2007 UD6	1975.833333	7.5	APO	7.507223601	5.45
2006 XP4	1975.916667	5.5	ATE	56.94811474	5.43
2012 MM11	1976	6.1	APO	298.8679546	17.06
162474 2000 LB16	1976	8	APO	716.934288	28.03
2008 RM98	1976.083333	2.2	APO	285.4166809	9.75
2013 WT67	1976.166667	8.8	APO	945.1034563	12.37
2008 DY22	1976.25	6.3	ATE	49.59973446	10.13
2001 EC16	1976.25	5.4	APO	118.9814758	10.29
2011 LL2	1976.416667	7	AMO	327.7021958	12.94
2010 RA91	1976.833333	10	APO	75.07223601	9.52
2006 GU2	1976.833333	8.8	APO	9.451034563	6.66
2013 UG1	1976.833333	0.9	ATE	118.9814758	14.22
2340 Hathor	1976.833333	3	ATE	343.1463245	13.32
2010 XC15	1977	2.4	ATE	180.085751	10.15
2002 CW11	1977.083333	4.5	ATE	20.67661072	5.78
292220 2006 SU49	1977.083333	3.9	APO	431.9956278	4.84
2013 QU1	1977.166667	6.5	APO	197.4600995	20.04
2007 DB61	1977.166667	5.8	ATE	65.38518418	9.43
2009 DO111	1977.25	9.3	APO	94.51034563	9.76
2011 WP4	1977.333333	7.4	APO	12.45889	11.28
2010 SF	1977.75	5.6	ATE	28.54166809	5.91
2012 EP10	1977.75	3.9	APO	5.193729793	3.19
2011 GA	1977.833333	2.4	APO	216.5106937	16.92
2010 UY7	1977.833333	9.3	ATE	6.846669297	3.26
341843 2008 EV5	1978	9.9	ATE	343.1463245	4.34
2012 UK171	1978.083333	6.1	ATE	43.19956278	5.96
2009 UN3	1978.166667	7.8	APO	684.6669297	22.81
2005 KA	1978.416667	4.8	ATE	39.39846951	3.76
2014 FW32	1978.5	8.3	ATE	13.66090123	3.86
2011 UW158	1978.583333	4.7	APO	452.3549545	6.36
162422 2000 EV70	1978.666667	6.9	APO	272.5708142	15.81
2013 SW24	1978.75	5.4	APO	226.7145283	12.07
2007 TQ24	1978.75	9.3	ATE	130.460594	15.06
2012 OQ	1979.083333	7.3	APO	143.0471967	12.52
2012 XO111	1979.166667	9	APO	197.4600995	6.65
2006 RH120	1979.416667	5.1	ATE	4.319956278	0.76
1999 MN	1979.5	7.7	ATE	180.085751	15.85
2013 LB	1979.833333	6.1	APO	94.51034563	9.59
2010 XQ69	1980.166667	5	ATE	90.25667938	13.78
2011 DV	1980.333333	9.2	ATE	260.3031067	5.64
2009 WW7	1980.416667	5.6	APO	5.694811474	8.61
2012 LA11	1980.5	6	ATE	20.67661072	3.91
13651 1997 BR	1980.583333	5.8	APO	1036.285333	11.79
2011 TO	1980.75	9	ATE	18.8572931	9.2
2003 WT153	1980.75	9.7	ATE	8.619445965	3.59
2007 VU6	1980.833333	7	ATE	17.19805571	2.76
2004 HZ	1980.833333	6.8	APO	103.6285333	14
2006 WB	1980.916667	8.4	ATE	94.51034563	4.01
141432 2002 CQ11	1981.416667	8.1	ATE	343.1463245	13.45
143651 2003 QO104	1981.416667	2.8	APO	2165.106937	10
2002 XQ40	1981.416667	9.9	APO	113.6264273	11.49
2010 LE15	1981.666667	9.7	ATE	431.9956278	8.97
2010 UC	1981.833333	7.1	ATE	11.36264273	2.98
162120 1998 SH36	1981.833333	7.2	APO	272.5708142	17.24
2010 VQ98	1981.833333	3.5	APO	7.861028149	1.13
2012 UU68	1981.833333	8.7	ATE	86.19445965	7.43
2012 WH1	1981.916667	7.1	ATE	56.94811474	8.12
2013 XZ9	1982	7.4	APO	113.6264273	14.48
2010 JR34	1982.083333	6.8	ATE	9.8964481	4.02
292220 2006 SU49	1982.083333	4.5	APO	431.9956278	4.79
2001 SG286	1982.416667	5.3	APO	226.7145283	10.12
2005 LD	1982.5	5.1	APO	86.19445965	9.1
2007 AA2	1982.583333	9.2	APO	41.25526218	6.12
2008 GY21	1982.75	9.9	APO	10.36285333	10.49
171576 1999 VP11	1982.833333	2.8	APO	684.6669297	20.6
2012 TY52	1982.916667	0.7	APO	188.572931	15.39
2011 BT15	1983.083333	4	APO	149.7888034	6.65
2012 US18	1983.333333	5.4	APO	6.538518418	10.19
2008 EY84	1983.75	9.7	APO	14.97888034	5.76
2001 GR2	1983.75	6.6	APO	164.240157	18.71
2009 FF	1984.333333	8.9	APO	156.8481322	12.51
2003 LN6	1984.416667	7.1	ATE	39.39846951	3.51
66391 1999 KW4	1984.416667	6.3	ATE	1719.805571	21.07
2013 OY3	1984.583333	7.4	ATE	37.62524629	8.97
2013 VJ11	1984.583333	2.2	APO	9.025667938	9.06
1998 KY26	1984.666667	9.2	APO	27.25708142	4.72
2013 CL129	1984.75	8.7	APO	7.16934288	5.78
2013 RO5	1984.75	7.9	ATE	37.62524629	7.68
2007 UY1	1984.833333	5.9	ATE	90.25667938	5.02
85640 1998 OX4	1985.083333	2.5	APO	206.7661072	11.99
2012 PB20	1985.166667	1.1	APO	35.93183125	4.22
2013 CE129	1985.333333	8.4	APO	136.6090123	6.96
2006 MB14	1985.5	8.9	APO	28.54166809	10.74
371660 2007 CN26	1985.75	1	APO	206.7661072	7.58
2006 SB	1985.75	6.1	APO	23.73992548	9.89
2009 DB43	1985.833333	6.9	APO	17.19805571	4.66
2010 JK1	1985.916667	8.7	APO	45.23549545	5.45
2011 CL50	1986	3.3	ATE	10.36285333	3.77
2007 UY1	1986.166667	9.9	ATE	90.25667938	6.12
2008 EY84	1986.25	6.6	APO	14.97888034	5.45
2008 EL	1986.25	5.5	APO	124.5889	17.29
2008 YN2	1986.5	6.3	APO	18.8572931	6.84
2007 YQ56	1986.5	5.3	APO	359.3183125	15.76
2002 EM7	1986.583333	9.8	ATE	45.23549545	10.24
2008 CS1	1986.666667	5.9	APO	327.7021958	19.02
2012 EC	1986.666667	6.5	APO	71.6934288	3.63
2006 XR4	1987	9	APO	19.74600995	10.41
2013 SK20	1987.25	7.4	APO	11.36264273	11.8
2010 TU149	1987.916667	4.7	APO	248.587537	27.34
2012 SU9	1988.083333	2.2	ATE	12.45889	10.91
2011 EX4	1988.166667	1.7	ATE	43.19956278	7.07
2004 FY31	1988.333333	8.9	APO	143.0471967	10.97
2010 GK65	1988.583333	6.6	ATE	43.19956278	12.25
2011 SR5	1988.75	4.8	APO	248.587537	26.61
360191 1988 TA	1988.75	3.8	APO	260.3031067	12.7
2010 UK	1988.833333	0.8	ATE	14.97888034	6.31
2007 VB138	1988.916667	9.6	ATE	20.67661072	10.86
2012 XB112	1989	9.2	APO	3.593183125	3.49
2013 AT72	1989.083333	8.2	ATE	49.59973446	13.33
2009 CV	1989.166667	5	APO	47.36737868	3.97
2012 BB14	1989.166667	7.6	APO	34.31463245	2.91
4581 Asclepius	1989.25	1.8	APO	248.587537	10.65
2012 UX68	1989.416667	9.2	APO	51.93729793	7.62
2000 GF2	1989.75	4.9	APO	272.5708142	11.53
2006 GB1	1989.833333	4.9	APO	65.38518418	8.97
2013 NJ4	1989.916667	7.1	APO	11.36264273	5.56
2004 QA22	1990.083333	5.3	ATE	9.025667938	3.91
2004 TB10	1990.333333	5.1	APO	188.572931	11.9
2004 FD	1990.583333	9.2	APO	90.25667938	21.25
137108 1999 AN10	1990.666667	9.9	APO	902.5667938	26.79
2003 SW130	1990.75	0.5	ATE	5.193729793	9.05
301844 1990 UA	1990.833333	7.2	APO	412.5526218	14.47
1991 BA	1991.083333	0.4	APO	6.538518418	17.88
2011 CL50	1991.166667	5.7	ATE	10.36285333	3.1
2005 CL	1991.166667	9	APO	298.8679546	23.99
2006 GB	1991.25	6	ATE	298.8679546	6.78
2012 UE34	1991.333333	0.8	APO	75.07223601	5.74
2012 GV17	1991.75	8.5	APO	206.7661072	11.68
1991 TU	1991.833333	1.9	APO	7.16934288	7.65
1991 VA	1991.833333	4.8	APO	17.19805571	8.82
2009 HC	1991.833333	6.8	APO	39.39846951	4.03
2009 WM1	1991.916667	6.8	APO	285.4166809	14.27
1998 XX2	1991.916667	6.6	ATE	359.3183125	8.03
1991 VG	1992	1.2	APO	6.846669297	1.66
2009 DO111	1992.25	2.6	APO	94.51034563	9.27
2005 GZ128	1992.333333	8.5	ATE	24.8587537	9.82
2009 TD17	1992.333333	7.6	APO	9.8964481	6.01
1992 JD	1992.416667	6.3	APO	34.31463245	7.01
2010 AF40	1992.583333	7.5	APO	34.31463245	13.94
4179 Toutatis	1993	9.4	APO	2988.679546	11.19
2013 BP73	1993	5.2	APO	312.9531674	20.33
341843 2008 EV5	1993	5.7	ATE	343.1463245	4.73
1993 FA1	1993.25	10	APO	22.67145283	11.81
1993 HP1	1993.333333	2.2	APO	13.0460594	9.28
1993 KA	1993.416667	2.7	APO	21.65106937	4.58
1993 KA2	1993.416667	0.4	APO	5.438502737	24.06
1993 UA	1993.833333	2.6	APO	28.54166809	9.47
2009 UD	1993.833333	9.1	APO	12.45889	4.37
1993 TZ	1993.833333	6.2	APO	21.65106937	11.9
2004 FU4	1993.833333	6.4	APO	750.7223601	13.88
2010 UE51	1993.833333	4.9	APO	7.507223601	1.23
1994 ES1	1994.25	0.4	APO	6.846669297	18.67
1994 GK	1994.333333	8.7	APO	49.59973446	15.64
1994 GV	1994.333333	2.7	APO	11.36264273	8.35
2008 CM74	1994.5	5.6	APO	8.231506992	3.96
1994 NE	1994.583333	7	APO	376.2524629	21.09
2007 RF1	1994.75	6	ATE	20.67661072	4.81
1994 VH8	1994.833333	2.5	APO	9.8964481	9.92
1994 WR12	1994.916667	1.8	ATE	136.6090123	9.75
1994 XM1	1995	0.3	APO	7.861028149	11.33
1995 CS	1995.166667	5.5	APO	27.25708142	24.64
2014 BR57	1995.166667	7.7	APO	56.94811474	10.55
1995 FF	1995.25	1.1	APO	17.19805571	18.91
2006 JF42	1995.416667	5.8	ATE	519.3729793	12.66
2012 LA	1995.416667	8	AMO	10.85123956	2.04
1995 LA	1995.5	8.5	APO	54.38502737	8.72
2002 LR24	1995.5	9.5	APO	47.36737868	11.48
170086 2002 XR14	1995.5	4.3	APO	861.9445965	16.88
65909 1998 FH12	1995.5	7.4	APO	495.9973446	17.33
1995 UB	1995.833333	1.9	APO	10.85123956	12.31
1996 AP1	1996.083333	9	APO	39.39846951	8.15
2014 AD16	1996.083333	6.7	APO	11.36264273	7.86
2007 CT26	1996.166667	3.4	ATE	71.6934288	10.45
140288 2001 SN289	1996.25	7.5	APO	1719.805571	30.95
2011 DV	1996.333333	7	ATE	260.3031067	5.61
1996 JA1	1996.416667	1.2	APO	216.5106937	21.19
162039 1996 JG	1996.416667	7.6	APO	431.9956278	19.67
2010 GK65	1996.583333	3.3	ATE	43.19956278	12.8
162825 2001 BO61	1996.75	6.1	APO	945.1034563	25.08
1996 TC1	1996.75	6	APO	56.94811474	24.32
2012 TC4	1996.833333	0.9	APO	15.68481322	6.62
2001 UP	1996.833333	3.4	ATE	24.8587537	8.48
1996 XZ12	1996.916667	4.8	ATE	28.54166809	15.71
1997 CD17	1997.166667	2.9	APO	10.85123956	8.74
2002 XY38	1997.166667	7.9	ATE	90.25667938	7.15
363116 2001 GQ2	1997.333333	6.1	APO	327.7021958	19.72
164121 2003 YT1	1997.333333	5.2	APO	1974.600995	23.56
2011 PU1	1997.583333	1.4	APO	34.31463245	5.66
1997 TC25	1997.75	6.1	APO	41.25526218	10.2
1997 TZ16	1997.833333	7.1	APO	43.19956278	13.33
2008 TT26	1997.833333	3	APO	65.38518418	5.85
1997 UA11	1997.833333	2.7	APO	31.29531674	12.52
2013 NJ	1997.916667	3.3	APO	143.0471967	6.63
1997 XE10	1998	7.6	APO	34.31463245	7.96
2008 WK60	1998	7.2	ATE	113.6264273	8.23
2009 BF2	1998.083333	7.6	APO	22.67145283	5.29
1998 BT13	1998.083333	6.8	APO	17.19805571	7.45
1998 BR26	1998.166667	5.7	APO	21.65106937	13.72
1998 DK36	1998.166667	4.4	IEO	34.31463245	7.28
1998 DX11	1998.166667	4.8	APO	13.66090123	9.06
1998 EE3	1998.25	5.2	APO	12.45889	12.21
2001 HB	1998.25	8.5	APO	285.4166809	22.3
138175 2000 EE104	1998.333333	4.5	APO	298.8679546	9.95
99942 Apophis	1998.333333	9.5	ATE	393.9846951	6.59
41429 2000 GE2	1998.333333	9.6	APO	272.5708142	16.34
1998 HM1	1998.333333	8.1	APO	45.23549545	8.6
2013 KT1	1998.416667	7.1	ATE	16.4240157	6.28
1998 KY26	1998.5	2.1	APO	27.25708142	4.57
1998 MV5	1998.5	5.9	APO	54.38502737	11.82
2006 TU7	1998.583333	8.8	ATE	143.0471967	13.02
52760 1998 ML14	1998.666667	7	APO	1085.123956	11.69
1998 QP	1998.666667	4.6	APO	197.4600995	16.07
196625 2003 RM10	1998.75	6.8	APO	312.9531674	17.14
155338 2006 MZ1	1998.916667	5.4	APO	272.5708142	12.53
1998 WB2	1999	6.6	APO	149.7888034	13.58
2010 VQ	1999	5.7	ATE	9.8964481	4.31
2014 FB7	1999	7.8	APO	10.85123956	11.21
2004 BY1	1999.083333	9.9	ATE	43.19956278	5.84
1999 AO10	1999.083333	8.8	ATE	56.94811474	2.75
1999 CG9	1999.166667	9	APO	31.29531674	2.89
1999 CQ2	1999.166667	2.6	APO	11.89814758	7.55
2011 TO	1999.166667	7.2	ATE	18.8572931	8.54
2011 BQ50	1999.25	2.5	ATE	8.619445965	3.18
1999 FA	1999.25	4.2	APO	248.587537	7.19
1999 FR5	1999.25	3.4	APO	71.6934288	7.88
2013 EC20	1999.25	0.9	APO	5.438502737	3.1
138175 2000 EE104	1999.333333	4.7	APO	298.8679546	9.5
1999 HC1	1999.333333	7.4	APO	43.19956278	7.15
1999 FN19	1999.333333	8.1	APO	108.5123956	6.45
2000 SG344	1999.416667	1.5	ATE	39.39846951	1.9
2010 KV39	1999.416667	5.6	ATE	14.97888034	10.03
2011 OB	1999.583333	10	ATE	473.6737868	19.35
1999 NW2	1999.583333	6.3	APO	78.61028149	5.21
2008 BD15	1999.666667	8.2	APO	260.3031067	17.22
1999 RZ31	1999.75	8.5	AMO	59.63199671	7.79
2010 RJ53	1999.75	8.3	APO	54.38502737	19.11
1999 SH10	1999.75	6	APO	113.6264273	6.14
101955 Bennu	1999.75	5.7	APO	226.7145283	6.37
1999 TY2	1999.833333	9.7	APO	75.07223601	17.65
1999 SF10	1999.833333	3	APO	47.36737868	4.62
2012 WF	1999.916667	9.2	APO	20.67661072	9.01
1999 VK12	1999.916667	7.3	APO	71.6934288	24.74
1999 VV25	1999.916667	9.4	APO	32.77021958	9.14
1999 VX25	1999.916667	6.8	ATE	15.68481322	2.89
2000 AB6	2000	7.2	APO	124.5889	9.06
2000 AG6	2000.083333	5.2	APO	29.88679546	5.56
2000 DO8	2000.25	4.2	APO	37.62524629	10.08
234145 2000 EW70	2000.25	5.2	ATE	188.572931	10.01
2001 GO2	2000.333333	9.9	APO	47.36737868	5.83
2000 JX8	2000.416667	7.3	AMO	28.54166809	5.62
2002 JX8	2000.416667	7.7	ATE	298.8679546	5.46
2000 LG6	2000.5	1.3	ATE	5.438502737	2.45
2003 YN107	2000.5	8.4	ATE	17.19805571	2.27
2012 VS76	2000.583333	8.2	ATE	14.30471967	12.08
54509 YORP	2000.583333	9.4	APO	98.964481	7.62
2000 QX69	2000.666667	7.9	APO	49.59973446	8.2
2000 SS43	2000.75	8.2	AMO	37.62524629	5.79
2000 SM10	2000.75	4.3	APO	51.93729793	13.61
2000 SB45	2000.833333	9.2	APO	43.19956278	8.24
2000 SZ162	2000.833333	8.5	ATE	11.89814758	3.56
2000 UR16	2000.833333	7.5	ATE	56.94811474	14.07
2000 UK11	2000.833333	4.3	ATE	29.88679546	6.01
2000 UG11	2000.916667	6.1	APO	285.4166809	14.19
2000 WC1	2000.916667	9.7	ATE	118.9814758	11.01
2000 WT28	2000.916667	8.4	APO	43.19956278	8.5
2000 WJ107	2000.916667	8.3	APO	59.63199671	13.38
2000 WL107	2001	6.7	AMO	37.62524629	8.6
279744 1998 KM3	2001	8.2	APO	376.2524629	17.7
2000 YA	2001	1.9	APO	62.44236613	14.19
2001 AV43	2001	3.5	APO	41.25526218	4.02
2011 CL50	2001.083333	6.7	ATE	10.36285333	3.07
2001 BB16	2001.083333	6.6	ATE	78.61028149	4.12
2014 BP	2001.083333	8.9	APO	32.77021958	10.26
2001 BN61	2001.083333	9.1	APO	34.31463245	8.78
2001 BA16	2001.083333	0.8	ATE	21.65106937	5.1
2000 YF29	2001.083333	7.2	APO	298.8679546	7.34
2001 CQ36	2001.083333	8.6	ATE	108.5123956	4.93
2005 VL1	2001.166667	2	ATE	13.66090123	6.59
2001 CP36	2001.166667	4.9	ATE	62.44236613	8.92
2001 DZ76	2001.166667	2.3	APO	29.88679546	11.7
2001 EC	2001.166667	3.8	APO	653.8518418	22.49
2001 FR85	2001.25	4.3	ATE	37.62524629	2.85
2001 EC16	2001.25	4.4	APO	118.9814758	10.09
2001 FO127	2001.25	6.5	ATE	10.85123956	4.66
2001 GO2	2001.333333	6.3	APO	47.36737868	5.58
363116 2001 GQ2	2001.333333	7.7	APO	327.7021958	18.89
2001 KU66	2001.416667	6.4	APO	51.93729793	10.92
2001 KM20	2001.5	9.7	APO	65.38518418	5.34
2012 UR138	2001.5	7.1	APO	188.572931	12.79
2009 KW2	2001.5	9.9	APO	16.4240157	4.88
2001 MS3	2001.5	9	APO	54.38502737	8.69
2003 YN107	2001.5	6.4	ATE	17.19805571	2.28
2001 NY1	2001.583333	8.5	AMO	78.61028149	9.7
54509 YORP	2001.583333	4.7	APO	98.964481	7.13
2001 QE71	2001.666667	3.5	APO	45.23549545	5.33
2001 SD286	2001.75	8	APO	29.88679546	12.81
2001 SP263	2001.75	5.2	APO	24.8587537	10.46
2001 SE270	2001.75	6.7	APO	32.77021958	14.24
2001 TY1	2001.833333	5	APO	34.31463245	9.51
2001 TD	2001.833333	5.3	ATE	32.77021958	6.69
2001 TB	2001.833333	2.5	APO	45.23549545	12.48
2001 UO	2001.833333	8.8	APO	51.93729793	15.86
2001 UP	2001.833333	2.4	ATE	24.8587537	8.35
2001 UD18	2001.833333	5.1	APO	10.36285333	5.95
2001 UT16	2001.833333	9.7	APO	27.25708142	7.77
2001 UF5	2001.833333	7.6	APO	98.964481	17.86
2001 VM5	2001.916667	5.8	APO	32.77021958	8.33
2012 VC26	2001.916667	6.6	ATE	6.244236613	4.99
2001 VD2	2001.916667	8.6	APO	26.03031067	8.29
2001 VG16	2001.916667	6.6	APO	29.88679546	8.71
2001 VE2	2001.916667	6.3	APO	34.31463245	5.32
2001 WJ15	2001.916667	4.5	APO	65.38518418	17.74
2001 XP31	2001.916667	7.3	APO	149.7888034	12.89
2001 WJ4	2001.916667	2.1	APO	11.36264273	5.37
2001 WM15	2001.916667	1.9	APO	34.31463245	15.23
2001 XH16	2002	8.2	APO	37.62524629	14.84
2001 XX4	2002	7.6	APO	130.460594	17.35
2001 YD1	2002	6.9	APO	45.23549545	13.01
2001 XG1	2002	8.7	APO	75.07223601	13.65
2001 YN2	2002	3.5	APO	28.54166809	18.86
33342 1998 WT24	2002	4.9	ATE	902.5667938	8.88
2001 XX103	2002	6.7	APO	65.38518418	18.07
2001 YB5	2002.083333	2.2	APO	226.7145283	30.59
2009 BG	2002.083333	6.2	APO	27.25708142	8.03
2002 AN129	2002.083333	4.7	APO	19.74600995	11.84
2002 AL31	2002.083333	5.8	APO	43.19956278	7.5
2002 CC14	2002.166667	4.7	ATE	37.62524629	11.99
2002 CA26	2002.166667	2.5	APO	11.89814758	15.27
2002 CB26	2002.166667	1.2	APO	14.30471967	22.37
2002 EM7	2002.25	1.2	ATE	45.23549545	10.28
